Location,Count,Max,Timestamp
Nick Courts 1 & 2,5,250,2024-02-10 09:48:49
Nick Courts 3-6,,,2024-02-10 09:48:49
Nick Courts 7 & 8,6,250,2024-02-10 09:48:49
Level 1 Fitness,20,130,2024-02-10 09:49:02
Level 2 Fitness,4,65,2024-02-10 09:49:02
Level 3 Fitness,28,246,2024-02-10 09:49:02
Level 4 Fitness,18,75,2024-02-10 09:49:02
Bakke Track,7,100,2024-02-10 09:49:02
Courts 1&2,1,250,2024-02-10 09:49:02
Courts 3&4,,,2024-02-10 09:49:02
Courts 5-8,5,500,2024-02-10 09:49:02
Orbit,4,46,2024-02-10 09:49:02
Willow Room,0,27,2024-02-10 09:49:02
Cove Pool,,,2024-02-10 09:49:02
Mount Mendota,,,2024-02-10 09:49:02
Skybox Suites,4,18,2024-02-10 09:49:02
SubZero Ice Center,35,300,2024-02-10 09:49:02
Nick Level 1 Fitness,30,150,2024-02-10 10:09:16
Nick Level 2 Fitness,33,100,2024-02-10 10:09:16
Nick Level 3 Fitness,66,200,2024-02-10 10:09:16
Nick Power House,37,140,2024-02-10 10:09:16
Nick Track,6,100,2024-02-10 10:09:16
Soderholm Family Aquatic Center,,,2024-02-10 10:09:16
Nick Courts 1 & 2,5,250,2024-02-10 10:09:16
Nick Courts 3-6,,,2024-02-10 10:09:16
Nick Courts 7 & 8,6,250,2024-02-10 10:09:16
Level 1 Fitness,20,130,2024-02-10 10:09:29
Level 2 Fitness,4,65,2024-02-10 10:09:29
Level 3 Fitness,28,246,2024-02-10 10:09:29
Level 4 Fitness,18,75,2024-02-10 10:09:29
Bakke Track,7,100,2024-02-10 10:09:29
Courts 1&2,1,250,2024-02-10 10:09:29
Courts 3&4,,,2024-02-10 10:09:29
Courts 5-8,5,500,2024-02-10 10:09:29
Orbit,4,46,2024-02-10 10:09:29
Willow Room,0,27,2024-02-10 10:09:29
Cove Pool,,,2024-02-10 10:09:29
Mount Mendota,,,2024-02-10 10:09:29
Skybox Suites,4,18,2024-02-10 10:09:29
SubZero Ice Center,50,300,2024-02-10 10:09:29
Nick Level 1 Fitness,32,150,2024-02-10 10:29:43
Nick Level 2 Fitness,43,100,2024-02-10 10:29:43
Nick Level 3 Fitness,85,200,2024-02-10 10:29:43
Nick Power House,60,140,2024-02-10 10:29:43
Nick Track,23,100,2024-02-10 10:29:43
Soderholm Family Aquatic Center,,,2024-02-10 10:29:43
Nick Courts 1 & 2,16,250,2024-02-10 10:29:43
Nick Courts 3-6,,,2024-02-10 10:29:43
Nick Courts 7 & 8,17,250,2024-02-10 10:29:43
Level 1 Fitness,32,130,2024-02-10 10:29:57
Level 2 Fitness,9,65,2024-02-10 10:29:57
Level 3 Fitness,30,246,2024-02-10 10:29:57
Level 4 Fitness,13,75,2024-02-10 10:29:57
Bakke Track,8,100,2024-02-10 10:29:57
Courts 1&2,3,250,2024-02-10 10:29:57
Courts 3&4,4,250,2024-02-10 10:29:57
Courts 5-8,26,500,2024-02-10 10:29:57
Orbit,9,46,2024-02-10 10:29:57
Willow Room,0,27,2024-02-10 10:29:57
Cove Pool,,,2024-02-10 10:29:57
Mount Mendota,,,2024-02-10 10:29:57
Skybox Suites,3,18,2024-02-10 10:29:57
SubZero Ice Center,60,300,2024-02-10 10:29:57
Nick Level 1 Fitness,32,150,2024-02-10 10:50:11
Nick Level 2 Fitness,43,100,2024-02-10 10:50:11
Nick Level 3 Fitness,85,200,2024-02-10 10:50:11
Nick Power House,60,140,2024-02-10 10:50:11
Nick Track,23,100,2024-02-10 10:50:11
Soderholm Family Aquatic Center,,,2024-02-10 10:50:11
Nick Courts 1 & 2,16,250,2024-02-10 10:50:11
Nick Courts 3-6,,,2024-02-10 10:50:11
Nick Courts 7 & 8,17,250,2024-02-10 10:50:11
Level 1 Fitness,32,130,2024-02-10 10:50:24
Level 2 Fitness,9,65,2024-02-10 10:50:24
Level 3 Fitness,30,246,2024-02-10 10:50:24
Level 4 Fitness,13,75,2024-02-10 10:50:24
Bakke Track,8,100,2024-02-10 10:50:24
Courts 1&2,3,250,2024-02-10 10:50:24
Courts 3&4,4,250,2024-02-10 10:50:24
Courts 5-8,26,500,2024-02-10 10:50:24
Orbit,9,46,2024-02-10 10:50:24
Willow Room,0,27,2024-02-10 10:50:24
Cove Pool,,,2024-02-10 10:50:24
Mount Mendota,,,2024-02-10 10:50:24
Skybox Suites,3,18,2024-02-10 10:50:24
SubZero Ice Center,54,300,2024-02-10 10:50:24
Nick Level 1 Fitness,32,150,2024-02-10 11:10:38
Nick Level 2 Fitness,43,100,2024-02-10 11:10:38
Nick Level 3 Fitness,85,200,2024-02-10 11:10:38
Nick Power House,60,140,2024-02-10 11:10:38
Nick Track,23,100,2024-02-10 11:10:38
Soderholm Family Aquatic Center,,,2024-02-10 11:10:38
Nick Courts 1 & 2,16,250,2024-02-10 11:10:38
Nick Courts 3-6,,,2024-02-10 11:10:38
Nick Courts 7 & 8,17,250,2024-02-10 11:10:38
Level 1 Fitness,32,130,2024-02-10 11:10:52
Level 2 Fitness,9,65,2024-02-10 11:10:52
Level 3 Fitness,30,246,2024-02-10 11:10:52
Level 4 Fitness,13,75,2024-02-10 11:10:52
Bakke Track,8,100,2024-02-10 11:10:52
Courts 1&2,3,250,2024-02-10 11:10:52
Courts 3&4,4,250,2024-02-10 11:10:52
Courts 5-8,26,500,2024-02-10 11:10:52
Orbit,9,46,2024-02-10 11:10:52
Willow Room,0,27,2024-02-10 11:10:52
Cove Pool,,,2024-02-10 11:10:52
Mount Mendota,,,2024-02-10 11:10:52
Skybox Suites,3,18,2024-02-10 11:10:52
SubZero Ice Center,54,300,2024-02-10 11:10:52
Nick Level 1 Fitness,32,150,2024-02-10 11:31:06
Nick Level 2 Fitness,43,100,2024-02-10 11:31:06
Nick Level 3 Fitness,85,200,2024-02-10 11:31:06
Nick Power House,60,140,2024-02-10 11:31:06
Nick Track,23,100,2024-02-10 11:31:06
Soderholm Family Aquatic Center,,,2024-02-10 11:31:06
Nick Courts 1 & 2,16,250,2024-02-10 11:31:06
Nick Courts 3-6,,,2024-02-10 11:31:06
Nick Courts 7 & 8,17,250,2024-02-10 11:31:06
Level 1 Fitness,29,130,2024-02-10 11:31:19
Level 2 Fitness,6,65,2024-02-10 11:31:19
Level 3 Fitness,50,246,2024-02-10 11:31:19
Level 4 Fitness,17,75,2024-02-10 11:31:19
Bakke Track,5,100,2024-02-10 11:31:19
Courts 1&2,9,250,2024-02-10 11:31:19
Courts 3&4,13,250,2024-02-10 11:31:19
Courts 5-8,29,500,2024-02-10 11:31:19
Orbit,8,46,2024-02-10 11:31:19
Willow Room,0,27,2024-02-10 11:31:19
Cove Pool,,,2024-02-10 11:31:19
Mount Mendota,,,2024-02-10 11:31:19
Skybox Suites,3,18,2024-02-10 11:31:19
SubZero Ice Center,57,300,2024-02-10 11:31:19
Nick Level 1 Fitness,44,150,2024-02-10 11:51:33
Nick Level 2 Fitness,49,100,2024-02-10 11:51:33
Nick Level 3 Fitness,120,200,2024-02-10 11:51:33
Nick Power House,52,140,2024-02-10 11:51:33
Nick Track,30,100,2024-02-10 11:51:33
Soderholm Family Aquatic Center,,,2024-02-10 11:51:33
Nick Courts 1 & 2,28,250,2024-02-10 11:51:33
Nick Courts 3-6,,,2024-02-10 11:51:33
Nick Courts 7 & 8,27,250,2024-02-10 11:51:33
Level 1 Fitness,29,130,2024-02-10 11:51:46
Level 2 Fitness,6,65,2024-02-10 11:51:46
Level 3 Fitness,50,246,2024-02-10 11:51:46
Level 4 Fitness,17,75,2024-02-10 11:51:46
Bakke Track,5,100,2024-02-10 11:51:46
Courts 1&2,9,250,2024-02-10 11:51:46
Courts 3&4,13,250,2024-02-10 11:51:46
Courts 5-8,29,500,2024-02-10 11:51:46
Orbit,8,46,2024-02-10 11:51:46
Willow Room,0,27,2024-02-10 11:51:46
Cove Pool,,,2024-02-10 11:51:46
Mount Mendota,,,2024-02-10 11:51:46
Skybox Suites,3,18,2024-02-10 11:51:46
SubZero Ice Center,57,300,2024-02-10 11:51:46
Nick Level 1 Fitness,44,150,2024-02-10 12:12:00
Nick Level 2 Fitness,49,100,2024-02-10 12:12:00
Nick Level 3 Fitness,120,200,2024-02-10 12:12:00
Nick Power House,52,140,2024-02-10 12:12:00
Nick Track,30,100,2024-02-10 12:12:00
Soderholm Family Aquatic Center,19,230,2024-02-10 12:12:00
Nick Courts 1 & 2,28,250,2024-02-10 12:12:00
Nick Courts 3-6,,,2024-02-10 12:12:00
Nick Courts 7 & 8,27,250,2024-02-10 12:12:00
Level 1 Fitness,29,130,2024-02-10 12:12:13
Level 2 Fitness,6,65,2024-02-10 12:12:13
Level 3 Fitness,50,246,2024-02-10 12:12:13
Level 4 Fitness,17,75,2024-02-10 12:12:13
Bakke Track,5,100,2024-02-10 12:12:13
Courts 1&2,9,250,2024-02-10 12:12:13
Courts 3&4,13,250,2024-02-10 12:12:13
Courts 5-8,29,500,2024-02-10 12:12:13
Orbit,8,46,2024-02-10 12:12:13
Willow Room,0,27,2024-02-10 12:12:13
Cove Pool,,,2024-02-10 12:12:13
Mount Mendota,,,2024-02-10 12:12:13
Skybox Suites,3,18,2024-02-10 12:12:13
SubZero Ice Center,47,300,2024-02-10 12:12:13
Nick Level 1 Fitness,47,150,2024-02-10 12:32:27
Nick Level 2 Fitness,55,100,2024-02-10 12:32:27
Nick Level 3 Fitness,106,200,2024-02-10 12:32:27
Nick Power House,71,140,2024-02-10 12:32:27
Nick Track,24,100,2024-02-10 12:32:27
Soderholm Family Aquatic Center,19,230,2024-02-10 12:32:27
Nick Courts 1 & 2,27,250,2024-02-10 12:32:27
Nick Courts 3-6,,,2024-02-10 12:32:27
Nick Courts 7 & 8,29,250,2024-02-10 12:32:27
Level 1 Fitness,29,130,2024-02-10 12:32:40
Level 2 Fitness,6,65,2024-02-10 12:32:40
Level 3 Fitness,50,246,2024-02-10 12:32:40
Level 4 Fitness,17,75,2024-02-10 12:32:40
Bakke Track,5,100,2024-02-10 12:32:40
Courts 1&2,9,250,2024-02-10 12:32:40
Courts 3&4,13,250,2024-02-10 12:32:40
Courts 5-8,29,500,2024-02-10 12:32:40
Orbit,8,46,2024-02-10 12:32:40
Willow Room,0,27,2024-02-10 12:32:40
Cove Pool,,,2024-02-10 12:32:40
Mount Mendota,,,2024-02-10 12:32:40
Skybox Suites,3,18,2024-02-10 12:32:40
SubZero Ice Center,47,300,2024-02-10 12:32:40
Nick Level 1 Fitness,47,150,2024-02-10 12:52:54
Nick Level 2 Fitness,55,100,2024-02-10 12:52:54
Nick Level 3 Fitness,106,200,2024-02-10 12:52:54
Nick Power House,71,140,2024-02-10 12:52:54
Nick Track,24,100,2024-02-10 12:52:54
Soderholm Family Aquatic Center,19,230,2024-02-10 12:52:54
Nick Courts 1 & 2,27,250,2024-02-10 12:52:54
Nick Courts 3-6,,,2024-02-10 12:52:54
Nick Courts 7 & 8,29,250,2024-02-10 12:52:54
Level 1 Fitness,51,130,2024-02-10 12:53:08
Level 2 Fitness,10,65,2024-02-10 12:53:08
Level 3 Fitness,32,246,2024-02-10 12:53:08
Level 4 Fitness,19,75,2024-02-10 12:53:08
Bakke Track,5,100,2024-02-10 12:53:08
Courts 1&2,15,250,2024-02-10 12:53:08
Courts 3&4,20,250,2024-02-10 12:53:08
Courts 5-8,31,500,2024-02-10 12:53:08
Orbit,13,46,2024-02-10 12:53:08
Willow Room,0,27,2024-02-10 12:53:08
Cove Pool,,,2024-02-10 12:53:08
Mount Mendota,,,2024-02-10 12:53:08
Skybox Suites,0,18,2024-02-10 12:53:08
SubZero Ice Center,47,300,2024-02-10 12:53:08
Nick Level 1 Fitness,47,150,2024-02-10 13:13:21
Nick Level 2 Fitness,55,100,2024-02-10 13:13:21
Nick Level 3 Fitness,106,200,2024-02-10 13:13:21
Nick Power House,71,140,2024-02-10 13:13:21
Nick Track,24,100,2024-02-10 13:13:21
Soderholm Family Aquatic Center,19,230,2024-02-10 13:13:21
Nick Courts 1 & 2,27,250,2024-02-10 13:13:21
Nick Courts 3-6,,,2024-02-10 13:13:21
Nick Courts 7 & 8,29,250,2024-02-10 13:13:21
Level 1 Fitness,51,130,2024-02-10 13:13:35
Level 2 Fitness,10,65,2024-02-10 13:13:35
Level 3 Fitness,32,246,2024-02-10 13:13:35
Level 4 Fitness,19,75,2024-02-10 13:13:35
Bakke Track,5,100,2024-02-10 13:13:35
Courts 1&2,15,250,2024-02-10 13:13:35
Courts 3&4,20,250,2024-02-10 13:13:35
Courts 5-8,31,500,2024-02-10 13:13:35
Orbit,13,46,2024-02-10 13:13:35
Willow Room,0,27,2024-02-10 13:13:35
Cove Pool,,,2024-02-10 13:13:35
Mount Mendota,,,2024-02-10 13:13:35
Skybox Suites,0,18,2024-02-10 13:13:35
SubZero Ice Center,47,300,2024-02-10 13:13:35
Nick Level 1 Fitness,47,150,2024-02-10 13:33:48
Nick Level 2 Fitness,33,100,2024-02-10 13:33:48
Nick Level 3 Fitness,97,200,2024-02-10 13:33:48
Nick Power House,74,140,2024-02-10 13:33:48
Nick Track,16,100,2024-02-10 13:33:48
Soderholm Family Aquatic Center,7,230,2024-02-10 13:33:48
Nick Courts 1 & 2,31,250,2024-02-10 13:33:48
Nick Courts 3-6,,,2024-02-10 13:33:48
Nick Courts 7 & 8,27,250,2024-02-10 13:33:48
Level 1 Fitness,51,130,2024-02-10 13:34:02
Level 2 Fitness,10,65,2024-02-10 13:34:02
Level 3 Fitness,32,246,2024-02-10 13:34:02
Level 4 Fitness,19,75,2024-02-10 13:34:02
Bakke Track,5,100,2024-02-10 13:34:02
Courts 1&2,15,250,2024-02-10 13:34:02
Courts 3&4,20,250,2024-02-10 13:34:02
Courts 5-8,31,500,2024-02-10 13:34:02
Orbit,13,46,2024-02-10 13:34:02
Willow Room,0,27,2024-02-10 13:34:02
Cove Pool,,,2024-02-10 13:34:02
Mount Mendota,,,2024-02-10 13:34:02
Skybox Suites,0,18,2024-02-10 13:34:02
SubZero Ice Center,47,300,2024-02-10 13:34:02
Nick Level 1 Fitness,47,150,2024-02-10 13:54:15
Nick Level 2 Fitness,33,100,2024-02-10 13:54:15
Nick Level 3 Fitness,97,200,2024-02-10 13:54:15
Nick Power House,74,140,2024-02-10 13:54:15
Nick Track,16,100,2024-02-10 13:54:15
Soderholm Family Aquatic Center,7,230,2024-02-10 13:54:15
Nick Courts 1 & 2,31,250,2024-02-10 13:54:15
Nick Courts 3-6,,,2024-02-10 13:54:15
Nick Courts 7 & 8,27,250,2024-02-10 13:54:15
Level 1 Fitness,37,130,2024-02-10 13:54:29
Level 2 Fitness,10,65,2024-02-10 13:54:29
Level 3 Fitness,42,246,2024-02-10 13:54:29
Level 4 Fitness,14,75,2024-02-10 13:54:29
Bakke Track,5,100,2024-02-10 13:54:29
Courts 1&2,4,250,2024-02-10 13:54:29
Courts 3&4,,,2024-02-10 13:54:29
Courts 5-8,36,500,2024-02-10 13:54:29
Orbit,10,46,2024-02-10 13:54:29
Willow Room,0,27,2024-02-10 13:54:29
Cove Pool,,,2024-02-10 13:54:29
Mount Mendota,,,2024-02-10 13:54:29
Skybox Suites,2,18,2024-02-10 13:54:29
SubZero Ice Center,55,300,2024-02-10 13:54:29
Nick Level 1 Fitness,47,150,2024-02-10 14:14:43
Nick Level 2 Fitness,33,100,2024-02-10 14:14:43
Nick Level 3 Fitness,97,200,2024-02-10 14:14:43
Nick Power House,74,140,2024-02-10 14:14:43
Nick Track,16,100,2024-02-10 14:14:43
Soderholm Family Aquatic Center,7,230,2024-02-10 14:14:43
Nick Courts 1 & 2,31,250,2024-02-10 14:14:43
Nick Courts 3-6,,,2024-02-10 14:14:43
Nick Courts 7 & 8,27,250,2024-02-10 14:14:43
Level 1 Fitness,37,130,2024-02-10 14:14:57
Level 2 Fitness,10,65,2024-02-10 14:14:57
Level 3 Fitness,42,246,2024-02-10 14:14:57
Level 4 Fitness,14,75,2024-02-10 14:14:57
Bakke Track,5,100,2024-02-10 14:14:57
Courts 1&2,4,250,2024-02-10 14:14:57
Courts 3&4,,,2024-02-10 14:14:57
Courts 5-8,36,500,2024-02-10 14:14:57
Orbit,10,46,2024-02-10 14:14:57
Willow Room,0,27,2024-02-10 14:14:57
Cove Pool,,,2024-02-10 14:14:57
Mount Mendota,,,2024-02-10 14:14:57
Skybox Suites,2,18,2024-02-10 14:14:57
SubZero Ice Center,75,300,2024-02-10 14:14:57
Nick Level 1 Fitness,52,150,2024-02-10 14:35:10
Nick Level 2 Fitness,38,100,2024-02-10 14:35:10
Nick Level 3 Fitness,95,200,2024-02-10 14:35:10
Nick Power House,78,140,2024-02-10 14:35:10
Nick Track,11,100,2024-02-10 14:35:10
Soderholm Family Aquatic Center,11,230,2024-02-10 14:35:10
Nick Courts 1 & 2,54,250,2024-02-10 14:35:10
Nick Courts 3-6,84,500,2024-02-10 14:35:10
Nick Courts 7 & 8,19,250,2024-02-10 14:35:10
Level 1 Fitness,46,130,2024-02-10 14:35:24
Level 2 Fitness,7,65,2024-02-10 14:35:24
Level 3 Fitness,42,246,2024-02-10 14:35:24
Level 4 Fitness,15,75,2024-02-10 14:35:24
Bakke Track,9,100,2024-02-10 14:35:24
Courts 1&2,13,250,2024-02-10 14:35:24
Courts 3&4,,,2024-02-10 14:35:24
Courts 5-8,39,500,2024-02-10 14:35:24
Orbit,8,46,2024-02-10 14:35:24
Willow Room,0,27,2024-02-10 14:35:24
Cove Pool,,,2024-02-10 14:35:24
Mount Mendota,24,39,2024-02-10 14:35:24
Skybox Suites,3,18,2024-02-10 14:35:24
SubZero Ice Center,85,300,2024-02-10 14:35:24
Nick Level 1 Fitness,52,150,2024-02-10 14:55:37
Nick Level 2 Fitness,38,100,2024-02-10 14:55:37
Nick Level 3 Fitness,95,200,2024-02-10 14:55:37
Nick Power House,78,140,2024-02-10 14:55:37
Nick Track,11,100,2024-02-10 14:55:37
Soderholm Family Aquatic Center,11,230,2024-02-10 14:55:37
Nick Courts 1 & 2,54,250,2024-02-10 14:55:37
Nick Courts 3-6,84,500,2024-02-10 14:55:37
Nick Courts 7 & 8,19,250,2024-02-10 14:55:37
Level 1 Fitness,46,130,2024-02-10 14:55:51
Level 2 Fitness,7,65,2024-02-10 14:55:51
Level 3 Fitness,42,246,2024-02-10 14:55:51
Level 4 Fitness,15,75,2024-02-10 14:55:51
Bakke Track,9,100,2024-02-10 14:55:51
Courts 1&2,13,250,2024-02-10 14:55:51
Courts 3&4,,,2024-02-10 14:55:51
Courts 5-8,39,500,2024-02-10 14:55:51
Orbit,8,46,2024-02-10 14:55:51
Willow Room,0,27,2024-02-10 14:55:51
Cove Pool,,,2024-02-10 14:55:51
Mount Mendota,24,39,2024-02-10 14:55:51
Skybox Suites,3,18,2024-02-10 14:55:51
SubZero Ice Center,85,300,2024-02-10 14:55:51
Nick Level 1 Fitness,52,150,2024-02-10 15:16:04
Nick Level 2 Fitness,38,100,2024-02-10 15:16:04
Nick Level 3 Fitness,95,200,2024-02-10 15:16:04
Nick Power House,78,140,2024-02-10 15:16:04
Nick Track,11,100,2024-02-10 15:16:04
Soderholm Family Aquatic Center,11,230,2024-02-10 15:16:04
Nick Courts 1 & 2,54,250,2024-02-10 15:16:04
Nick Courts 3-6,84,500,2024-02-10 15:16:04
Nick Courts 7 & 8,19,250,2024-02-10 15:16:04
Level 1 Fitness,46,130,2024-02-10 15:16:18
Level 2 Fitness,7,65,2024-02-10 15:16:18
Level 3 Fitness,42,246,2024-02-10 15:16:18
Level 4 Fitness,15,75,2024-02-10 15:16:18
Bakke Track,9,100,2024-02-10 15:16:18
Courts 1&2,13,250,2024-02-10 15:16:18
Courts 3&4,,,2024-02-10 15:16:18
Courts 5-8,39,500,2024-02-10 15:16:18
Orbit,8,46,2024-02-10 15:16:18
Willow Room,0,27,2024-02-10 15:16:18
Cove Pool,,,2024-02-10 15:16:18
Mount Mendota,24,39,2024-02-10 15:16:18
Skybox Suites,3,18,2024-02-10 15:16:18
SubZero Ice Center,85,300,2024-02-10 15:16:18
Nick Level 1 Fitness,52,150,2024-02-10 15:36:32
Nick Level 2 Fitness,38,100,2024-02-10 15:36:32
Nick Level 3 Fitness,95,200,2024-02-10 15:36:32
Nick Power House,78,140,2024-02-10 15:36:32
Nick Track,11,100,2024-02-10 15:36:32
Soderholm Family Aquatic Center,11,230,2024-02-10 15:36:32
Nick Courts 1 & 2,54,250,2024-02-10 15:36:32
Nick Courts 3-6,84,500,2024-02-10 15:36:32
Nick Courts 7 & 8,19,250,2024-02-10 15:36:32
Level 1 Fitness,40,130,2024-02-10 15:36:45
Level 2 Fitness,5,65,2024-02-10 15:36:45
Level 3 Fitness,34,246,2024-02-10 15:36:45
Level 4 Fitness,12,75,2024-02-10 15:36:45
Bakke Track,6,100,2024-02-10 15:36:45
Courts 1&2,13,250,2024-02-10 15:36:45
Courts 3&4,12,250,2024-02-10 15:36:45
Courts 5-8,44,500,2024-02-10 15:36:45
Orbit,14,46,2024-02-10 15:36:45
Willow Room,0,27,2024-02-10 15:36:45
Cove Pool,,,2024-02-10 15:36:45
Mount Mendota,28,39,2024-02-10 15:36:45
Skybox Suites,5,18,2024-02-10 15:36:45
SubZero Ice Center,85,300,2024-02-10 15:36:45
Nick Level 1 Fitness,39,150,2024-02-10 15:56:59
Nick Level 2 Fitness,39,100,2024-02-10 15:56:59
Nick Level 3 Fitness,77,200,2024-02-10 15:56:59
Nick Power House,72,140,2024-02-10 15:56:59
Nick Track,16,100,2024-02-10 15:56:59
Soderholm Family Aquatic Center,14,230,2024-02-10 15:56:59
Nick Courts 1 & 2,37,250,2024-02-10 15:56:59
Nick Courts 3-6,76,500,2024-02-10 15:56:59
Nick Courts 7 & 8,35,250,2024-02-10 15:56:59
Level 1 Fitness,40,130,2024-02-10 15:57:12
Level 2 Fitness,5,65,2024-02-10 15:57:12
Level 3 Fitness,34,246,2024-02-10 15:57:12
Level 4 Fitness,12,75,2024-02-10 15:57:12
Bakke Track,6,100,2024-02-10 15:57:12
Courts 1&2,13,250,2024-02-10 15:57:12
Courts 3&4,12,250,2024-02-10 15:57:12
Courts 5-8,44,500,2024-02-10 15:57:12
Orbit,14,46,2024-02-10 15:57:12
Willow Room,0,27,2024-02-10 15:57:12
Cove Pool,,,2024-02-10 15:57:12
Mount Mendota,28,39,2024-02-10 15:57:12
Skybox Suites,5,18,2024-02-10 15:57:12
SubZero Ice Center,85,300,2024-02-10 15:57:12
Nick Level 1 Fitness,39,150,2024-02-10 16:17:26
Nick Level 2 Fitness,39,100,2024-02-10 16:17:26
Nick Level 3 Fitness,77,200,2024-02-10 16:17:26
Nick Power House,72,140,2024-02-10 16:17:26
Nick Track,16,100,2024-02-10 16:17:26
Soderholm Family Aquatic Center,14,230,2024-02-10 16:17:26
Nick Courts 1 & 2,37,250,2024-02-10 16:17:26
Nick Courts 3-6,76,500,2024-02-10 16:17:26
Nick Courts 7 & 8,35,250,2024-02-10 16:17:26
Level 1 Fitness,40,130,2024-02-10 16:17:39
Level 2 Fitness,5,65,2024-02-10 16:17:39
Level 3 Fitness,34,246,2024-02-10 16:17:39
Level 4 Fitness,12,75,2024-02-10 16:17:39
Bakke Track,6,100,2024-02-10 16:17:39
Courts 1&2,13,250,2024-02-10 16:17:39
Courts 3&4,12,250,2024-02-10 16:17:39
Courts 5-8,44,500,2024-02-10 16:17:39
Orbit,14,46,2024-02-10 16:17:39
Willow Room,0,27,2024-02-10 16:17:39
Cove Pool,,,2024-02-10 16:17:39
Mount Mendota,28,39,2024-02-10 16:17:39
Skybox Suites,5,18,2024-02-10 16:17:39
SubZero Ice Center,65,300,2024-02-10 16:17:39
Nick Level 1 Fitness,39,150,2024-02-10 16:37:53
Nick Level 2 Fitness,39,100,2024-02-10 16:37:53
Nick Level 3 Fitness,77,200,2024-02-10 16:37:53
Nick Power House,72,140,2024-02-10 16:37:53
Nick Track,16,100,2024-02-10 16:37:53
Soderholm Family Aquatic Center,14,230,2024-02-10 16:37:53
Nick Courts 1 & 2,37,250,2024-02-10 16:37:53
Nick Courts 3-6,76,500,2024-02-10 16:37:53
Nick Courts 7 & 8,35,250,2024-02-10 16:37:53
Level 1 Fitness,36,130,2024-02-10 16:38:07
Level 2 Fitness,10,65,2024-02-10 16:38:07
Level 3 Fitness,41,246,2024-02-10 16:38:07
Level 4 Fitness,8,75,2024-02-10 16:38:07
Bakke Track,5,100,2024-02-10 16:38:07
Courts 1&2,14,250,2024-02-10 16:38:07
Courts 3&4,16,250,2024-02-10 16:38:07
Courts 5-8,65,500,2024-02-10 16:38:07
Orbit,5,46,2024-02-10 16:38:07
Willow Room,2,27,2024-02-10 16:38:07
Cove Pool,,,2024-02-10 16:38:07
Mount Mendota,28,39,2024-02-10 16:38:07
Skybox Suites,5,18,2024-02-10 16:38:07
SubZero Ice Center,65,300,2024-02-10 16:38:07
Nick Level 1 Fitness,37,150,2024-02-10 16:58:21
Nick Level 2 Fitness,37,100,2024-02-10 16:58:21
Nick Level 3 Fitness,81,200,2024-02-10 16:58:21
Nick Power House,76,140,2024-02-10 16:58:21
Nick Track,22,100,2024-02-10 16:58:21
Soderholm Family Aquatic Center,16,230,2024-02-10 16:58:21
Nick Courts 1 & 2,35,250,2024-02-10 16:58:21
Nick Courts 3-6,84,500,2024-02-10 16:58:21
Nick Courts 7 & 8,34,250,2024-02-10 16:58:21
Level 1 Fitness,36,130,2024-02-10 16:58:34
Level 2 Fitness,10,65,2024-02-10 16:58:34
Level 3 Fitness,41,246,2024-02-10 16:58:34
Level 4 Fitness,8,75,2024-02-10 16:58:34
Bakke Track,5,100,2024-02-10 16:58:34
Courts 1&2,14,250,2024-02-10 16:58:34
Courts 3&4,16,250,2024-02-10 16:58:34
Courts 5-8,65,500,2024-02-10 16:58:34
Orbit,5,46,2024-02-10 16:58:34
Willow Room,2,27,2024-02-10 16:58:34
Cove Pool,,,2024-02-10 16:58:34
Mount Mendota,28,39,2024-02-10 16:58:34
Skybox Suites,5,18,2024-02-10 16:58:34
SubZero Ice Center,65,300,2024-02-10 16:58:34
Nick Level 1 Fitness,37,150,2024-02-10 17:18:48
Nick Level 2 Fitness,37,100,2024-02-10 17:18:48
Nick Level 3 Fitness,81,200,2024-02-10 17:18:48
Nick Power House,76,140,2024-02-10 17:18:48
Nick Track,22,100,2024-02-10 17:18:48
Soderholm Family Aquatic Center,16,230,2024-02-10 17:18:48
Nick Courts 1 & 2,35,250,2024-02-10 17:18:48
Nick Courts 3-6,84,500,2024-02-10 17:18:48
Nick Courts 7 & 8,34,250,2024-02-10 17:18:48
Level 1 Fitness,23,130,2024-02-10 17:19:02
Level 2 Fitness,6,65,2024-02-10 17:19:02
Level 3 Fitness,29,246,2024-02-10 17:19:02
Level 4 Fitness,6,75,2024-02-10 17:19:02
Bakke Track,7,100,2024-02-10 17:19:02
Courts 1&2,9,250,2024-02-10 17:19:02
Courts 3&4,18,250,2024-02-10 17:19:02
Courts 5-8,51,500,2024-02-10 17:19:02
Orbit,5,46,2024-02-10 17:19:02
Willow Room,0,27,2024-02-10 17:19:02
Cove Pool,,,2024-02-10 17:19:02
Mount Mendota,24,39,2024-02-10 17:19:02
Skybox Suites,6,18,2024-02-10 17:19:02
SubZero Ice Center,63,300,2024-02-10 17:19:02
Nick Level 1 Fitness,42,150,2024-02-10 17:39:15
Nick Level 2 Fitness,44,100,2024-02-10 17:39:15
Nick Level 3 Fitness,76,200,2024-02-10 17:39:15
Nick Power House,80,140,2024-02-10 17:39:15
Nick Track,14,100,2024-02-10 17:39:15
Soderholm Family Aquatic Center,9,230,2024-02-10 17:39:15
Nick Courts 1 & 2,22,250,2024-02-10 17:39:15
Nick Courts 3-6,52,500,2024-02-10 17:39:15
